ID do pacote,N.º Rota,Parada,Ponto,Data de Inbound,Altura,Largura,Comprimento,Localização do pacote,Detalhe do pacote
46510231154,Y5_AM100,257,A,22/02/2026 11:59,15,45,24,Na estação,
46504515214,Y5_AM100,258,A,22/02/2026 11:59,14,2,21,Na estação,
46511641854,Y5_AM100,259,A,22/02/2026 11:59,7,28,13,Na estação,
46503897355,Y5_AM100,260,A,22/02/2026 11:59,20,10,35,Na estação,
46508213199,Y5_AM100,261,A,22/02/2026 11:59,21,11,51,Na estação,
46496640079,Y5_AM100,262,A,22/02/2026 11:59,9,2,19,Na estação,
46487270474,Y5_AM100,264,A,22/02/2026 11:59,36,11,35,Na estação,
46508705113,Y5_AM100,265,A,22/02/2026 11:59,24,5,33,Na estação,
46510995129,Y5_AM100,266,A,22/02/2026 11:59,23,14,29,Na estação,
46491544188,Y5_AM100,267,A,22/02/2026 11:59,25,8,33,Na estação,
46502126914,Y5_AM100,268,A,22/02/2026 11:59,12,3,13,Na estação,
46509124344,Y5_AM100,269,A,22/02/2026 11:59,5,4,10,Na estação,
46508523562,Y5_AM100,270,A,22/02/2026 11:59,12,35,21,Na estação,
46510588576,Y5_AM100,271,A,22/02/2026 11:59,12,8,22,Na estação,
46448842912,Y5_AM100,272,A,22/02/2026 11:59,12,4,16,Na estação,
46510583498,Y5_AM100,273,A,22/02/2026 11:59,11,4,22,Na estação,
46504652825,Y5_AM100,274,A,22/02/2026 11:59,12,7,35,Na estação,
46509810434,Y5_AM100,275,A,22/02/2026 11:59,9,9,35,Na estação,
46487110735,Y5_AM100,276,A,22/02/2026 11:59,28,9,23,Na estação,
46475004612,Y5_AM100,277,A,22/02/2026 11:59,22,21,31,Na estação,
46500701864,Y5_AM100,278,A,22/02/2026 11:59,19,7,31,Na estação,
46472165668,Y5_AM100,279,A,22/02/2026 11:59,14,12,32,Na estação,
46510494938,Y5_AM100,280,A,22/02/2026 11:59,18,5,21,Na estação,
46509564140,Y5_AM100,282,A,22/02/2026 11:59,16,10,19,Na estação,
46507161693,Y5_AM100,283,A,22/02/2026 11:59,26,7,53,Na estação,
46511284236,Y5_AM100,284,A,22/02/2026 11:59,21,2,22,Na estação,
46509163031,Y5_AM100,285,A,22/02/2026 11:59,14,7,25,Na estação,
46507692698,Y5_AM100,286,A,22/02/2026 11:59,16,12,36,Na estação,
46503722527,Y5_AM100,287,A,22/02/2026 11:59,16,9,21,Na estação,
46483873662,Y5_AM100,288,A,22/02/2026 11:59,14,6,19,Na estação,
46511645492,Y5_AM100,289,A,22/02/2026 11:59,10,24,15,Na estação,
46509183038,Y5_AM100,290,A,22/02/2026 11:59,15,10,19,Na estação,
46510888465,Y5_AM100,291,A,22/02/2026 11:59,22,10,32,Na estação,
46504595272,Y5_AM100,292,A,22/02/2026 11:59,23,10,24,Na estação,
46479099794,Y5_AM100,293,A,22/02/2026 11:59,25,11,16,Na estação,
46506516760,Y5_AM100,294,A,22/02/2026 11:59,10,9,15,Na estação,
46483983370,Y5_AM100,295,A,22/02/2026 11:59,13,8,19,Na estação,
46510191857,Y5_AM100,296,A,22/02/2026 11:59,22,10,25,Na estação,
46504898004,Y5_AM100,297,A,22/02/2026 11:59,31,7,40,Na estação,
46496781911,Y5_AM100,298,A,22/02/2026 11:59,19,6,20,Na estação,
46510734937,Y5_AM100,299,A,22/02/2026 11:59,7,4,22,Na estação,
46510254743,Y5_AM100,300,A,22/02/2026 11:59,25,13,22,Na estação,
46506771083,Y5_AM100,302,A,22/02/2026 11:59,20,20,35,Na estação,
46511512818,Y5_AM100,303,A,22/02/2026 11:59,13,5,15,Na estação,
46509298065,Y5_AM100,304,A,22/02/2026 11:59,22,11,25,Na estação,
46511766930,Y5_AM100,305,A,22/02/2026 11:59,17,17,18,Na estação,
46504031120,Y5_AM100,306,A,22/02/2026 11:59,11,4,23,Na estação,
46476480379,Y5_AM100,307,A,22/02/2026 11:59,19,18,26,Na estação,
46474326952,Y5_AM100,308,A,22/02/2026 11:59,19,9,24,Na estação,
46512578409,Y5_AM100,309,A,22/02/2026 11:59,12,2,20,Na estação,
46507538084,Y5_AM100,310,A,22/02/2026 11:59,15,21,45,Na estação,
46508802536,Y5_AM100,311,A,22/02/2026 11:59,10,6,29,Na estação,
46502190744,Y5_AM100,312,A,22/02/2026 11:59,27,4,29,Na estação,
46472592278,Y5_AM100,313,A,22/02/2026 11:59,23,13,14,Na estação,
46458573577,Y5_AM100,314,A,22/02/2026 11:59,18,6,28,Na estação,
46504588958,Y5_AM100,315,A,22/02/2026 11:59,26,26,40,Na estação,
46505326056,Y5_AM100,316,A,22/02/2026 11:59,20,9,35,Na estação,
46511482676,Y5_AM100,317,A,22/02/2026 11:59,25,6,25,Na estação,
46512597132,Y5_AM100,318,A,22/02/2026 11:59,12,5,23,Na estação,
46489599454,Y5_AM100,319,A,22/02/2026 11:59,44,16,44,Na estação,
46504498377,Y5_AM100,320,A,22/02/2026 11:59,46,30,60,Na estação,
46512747840,Y5_AM100,322,A,22/02/2026 11:59,12,7,21,Na estação,
46504524817,Y5_AM100,323,A,22/02/2026 11:59,11,4,42,Na estação,
46507597054,Y5_AM100,324,A,22/02/2026 11:59,22,7,30,Na estação,
46507261637,Y5_AM100,325,A,22/02/2026 11:59,8,2,14,Na estação,
46507498748,Y5_AM100,326,A,22/02/2026 11:59,15,5,23,Na estação,
46511879886,Y5_AM100,327,A,22/02/2026 11:59,13,8,15,Na estação,
46509912981,Y5_AM100,328,A,22/02/2026 11:59,13,2,24,Na estação,
46461413535,Y5_AM100,329,A,22/02/2026 11:59,25,5,25,Na estação,
46488700595,Y5_AM100,330,A,22/02/2026 11:59,25,3,18,Na estação,
46501993757,Y5_AM100,331,A,22/02/2026 11:59,4,2,5,Na estação,
46507350185,Y5_AM100,332,A,22/02/2026 11:59,4,2,18,Na estação,
46509638108,Y5_AM100,332,A,22/02/2026 11:59,16,6,21,Na estação,
46510304677,Y5_AM100,333,A,22/02/2026 11:59,8,8,58,Na estação,
46507042327,Y5_AM100,334,A,22/02/2026 11:59,20,14,34,Na estação,
46510182825,Y5_AM100,335,A,22/02/2026 11:59,11,11,47,Na estação,
46511351791,Y5_AM100,336,A,22/02/2026 11:59,13,5,19,Na estação,
46512453330,Y5_AM100,337,A,22/02/2026 11:59,22,7,45,Na estação,
46484636016,Y5_AM100,338,A,22/02/2026 11:59,21,6,18,Na estação,
46500939919,Y5_AM100,339,A,22/02/2026 11:59,11,5,13,Na estação,
46463341254,Y5_AM100,340,A,22/02/2026 11:59,24,4,17,Na estação,
46468613805,Y5_AM100,341,A,22/02/2026 11:59,28,6,7,Na estação,
46511569288,Y5_AM100,343,A,22/02/2026 11:59,18,17,31,Na estação,
46501808473,Y5_AM100,344,A,22/02/2026 11:59,9,4,11,Na estação,
46464190825,Y5_AM100,345,A,22/02/2026 11:59,5,5,54,Na estação,
46493223440,Y5_AM100,346,A,22/02/2026 11:59,11,8,16,Na estação,
46511074685,Y5_AM100,347,A,22/02/2026 11:59,7,3,20,Na estação,
46507001326,Y5_AM100,348,A,22/02/2026 11:59,26,9,32,Na estação,
46476984805,Y5_AM100,349,A,22/02/2026 11:59,23,3,12,Na estação,
46511784606,Y5_AM100,350,A,22/02/2026 11:59,9,10,12,Na estação,
46496268912,Y5_AM100,351,A,22/02/2026 11:59,15,11,20,Na estação,
46512118183,Y5_AM100,352,A,22/02/2026 11:59,18,10,21,Na estação,
46461449412,Y5_AM100,353,A,22/02/2026 11:59,32,5,24,Na estação,
46505292888,Y5_AM100,354,A,22/02/2026 11:59,21,7,26,Na estação,
46504661170,Y5_AM100,355,A,22/02/2026 11:59,7,7,15,Na estação,
46502327547,Y5_AM100,356,A,22/02/2026 11:59,6,4,23,Na estação,
46494222385,Y5_AM100,357,A,22/02/2026 11:59,43,6,12,Na estação,
46502237264,Y5_AM100,358,A,22/02/2026 11:59,11,6,18,Na estação,
46502418905,Y5_AM100,359,A,22/02/2026 11:59,9,8,18,Na estação,
46503790470,Y5_AM100,360,A,22/02/2026 11:59,11,8,14,Na estação,
46509105486,Y5_AM100,362,A,22/02/2026 11:59,28,10,38,Na estação,
46498367522,Y5_AM100,363,A,22/02/2026 11:59,8,1,13,Na estação,
46506215572,Y5_AM100,364,A,22/02/2026 11:59,9,8,16,Na estação,
46502563004,Y5_AM100,365,A,22/02/2026 11:59,12,12,13,Na estação,
46512623508,Y5_AM100,367,A,22/02/2026 11:59,16,15,17,Na estação,
46506053214,Y5_AM100,368,A,22/02/2026 11:59,17,15,21,Na estação,
46507311411,Y5_AM100,369,A,22/02/2026 11:59,6,6,10,Na estação,
46507451511,Y5_AM100,370,A,22/02/2026 11:59,17,6,49,Na estação,
46511988111,Y5_AM100,371,A,22/02/2026 11:59,29,26,32,Na estação,
46506165327,Y5_AM100,372,A,22/02/2026 11:59,24,6,27,Na estação,
46504464387,Y5_AM100,373,A,22/02/2026 11:59,17,5,19,Na estação,
46510978315,Y5_AM100,374,A,22/02/2026 11:59,17,14,25,Na estação,
46504609570,Y5_AM100,375,A,22/02/2026 11:59,8,8,18,Na estação,
46511263860,Y5_AM100,376,A,22/02/2026 11:59,15,6,16,Na estação,
46512182951,Y5_AM100,376,A,22/02/2026 11:59,7,3,9,Na estação,
46509482402,Y5_AM100,377,A,22/02/2026 11:59,19,13,28,Na estação,
46505179807,Y5_AM100,378,A,22/02/2026 11:59,12,12,14,Na estação,
46491471444,Y5_AM100,379,A,22/02/2026 11:59,26,11,15,Na estação,
46510245711,Y5_AM100,380,A,22/02/2026 11:59,6,3,16,Na estação,
46467111960,Y5_AM100,381,A,22/02/2026 11:59,22,12,17,Na estação,
46504374924,Y5_AM100,382,A,22/02/2026 11:59,19,3,20,Na estação,
46504219668,Y5_AM100,383,A,22/02/2026 11:59,8,3,18,Na estação,
46511474969,Y5_AM100,384,A,22/02/2026 11:59,32,11,30,Na estação,
46462513296,Y5_AM100,385,A,22/02/2026 11:59,12,3,20,Na estação,
46504943999,Y5_AM100,386,A,22/02/2026 11:59,12,4,12,Na estação,
46512799446,Y5_AM100,387,A,22/02/2026 11:59,15,12,19,Na estação,
46512527193,Y5_AM100,388,A,22/02/2026 11:59,12,6,17,Na estação,
46505048882,Y5_AM100,390,A,22/02/2026 11:59,14,7,20,Na estação,
46500517049,Y5_AM100,391,A,22/02/2026 11:59,54,5,70,Na estação,Volumoso
46478875675,Y5_AM100,392,A,22/02/2026 11:59,36,11,25,Na estação,
46506366202,Y5_AM100,393,A,22/02/2026 11:59,8,3,26,Na estação,
46504556554,Y5_AM100,394,A,22/02/2026 11:59,7,4,35,Na estação,
46511186398,Y5_AM100,395,A,22/02/2026 11:59,14,13,20,Na estação,
46503276138,Y5_AM100,396,A,22/02/2026 11:59,14,5,32,Na estação,
46463562717,Y5_AM100,397,A,22/02/2026 11:59,18,5,14,Na estação,
46507069465,Y5_AM100,398,A,22/02/2026 11:59,7,1,10,Na estação,
46510888925,Y5_AM100,398,A,22/02/2026 11:59,12,4,24,Na estação,
46490071794,Y5_AM100,400,A,22/02/2026 11:59,18,6,15,Na estação,
46506118354,Y5_AM100,401,A,22/02/2026 11:59,32,20,37,Na estação,
46499912156,Y5_AM100,402,A,22/02/2026 11:59,7,7,12,Na estação,
46511623559,Y5_AM100,403,A,22/02/2026 11:59,12,12,13,Na estação,
46496297791,Y5_AM100,404,A,22/02/2026 11:59,31,16,32,Na estação,
46496611023,Y5_AM100,405,A,22/02/2026 11:59,30,4,32,Na estação,
46508917379,Y5_AM100,406,A,22/02/2026 11:59,9,8,16,Na estação,
46505113298,Y5_AM100,407,A,22/02/2026 11:59,12,6,19,Na estação,
46512275355,Y5_AM100,408,A,22/02/2026 11:59,20,24,23,Na estação,
46511735243,Y5_AM100,409,A,22/02/2026 11:59,20,10,35,Na estação,
46502238250,Y5_AM100,410,A,22/02/2026 11:59,13,10,23,Na estação,
46471559683,Y5_AM100,411,A,22/02/2026 11:59,11,4,17,Na estação,
46506834859,Y5_AM100,412,A,22/02/2026 11:59,21,20,31,Na estação,
46503397258,Y5_AM100,413,A,22/02/2026 11:59,10,8,19,Na estação,
46507257237,Y5_AM100,414,A,22/02/2026 11:59,27,21,27,Na estação,
46508964667,Y5_AM100,414,A,22/02/2026 11:59,8,8,16,Na estação,
46510648550,Y5_AM100,415,A,22/02/2026 11:59,9,1,17,Na estação,
46507137055,Y5_AM100,416,A,22/02/2026 11:59,24,1,27,Na estação,
46506578077,Y5_AM100,418,A,22/02/2026 11:59,10,2,18,Na estação,
46476093476,Y5_AM100,419,A,22/02/2026 11:59,38,14,21,Na estação,
46509303823,Y5_AM100,420,A,22/02/2026 11:59,11,3,15,Na estação,
46491697039,Y5_AM100,421,A,22/02/2026 11:59,27,8,32,Na estação,
46509554982,Y5_AM100,422,A,22/02/2026 11:59,10,2,14,Na estação,
46507548232,Y5_AM100,423,A,22/02/2026 11:59,9,4,16,Na estação,
46508137935,Y5_AM100,424,A,22/02/2026 11:59,13,7,43,Na estação,
46510509786,Y5_AM100,425,A,22/02/2026 11:59,9,4,16,Na estação,
46503054467,Y5_AM100,426,A,22/02/2026 11:59,11,5,19,Na estação,
46503236720,Y5_AM100,426,A,22/02/2026 11:59,11,5,19,Na estação,
46512103681,Y5_AM100,427,A,22/02/2026 11:59,22,12,29,Na estação,
46512373958,Y5_AM100,428,A,22/02/2026 11:59,22,5,29,Na estação,
46506919835,Y5_AM100,429,A,22/02/2026 11:59,11,2,20,Na estação,
46505409311,Y5_AM100,430,A,22/02/2026 11:59,8,2,11,Na estação,
46501653126,Y5_AM100,431,A,22/02/2026 11:59,14,4,21,Na estação,
46501670913,Y5_AM100,432,A,22/02/2026 11:59,25,3,30,Na estação,
46504408729,Y5_AM100,433,A,22/02/2026 11:59,7,2,9,Na estação,
46504130005,Y5_AM100,434,A,22/02/2026 11:59,8,8,14,Na estação,
46503017202,Y5_AM100,435,A,22/02/2026 11:59,20,7,23,Na estação,
46503693091,Y5_AM100,436,A,22/02/2026 11:59,17,9,25,Na estação,
46499908603,Y5_AM100,437,A,22/02/2026 11:59,5,4,6,Na estação,
46510650401,Y5_AM100,438,A,22/02/2026 11:59,12,12,14,Na estação,
46510539741,Y5_AM100,440,A,22/02/2026 11:59,15,5,20,Na estação,
46465213034,Y5_AM100,441,A,22/02/2026 11:59,28,7,36,Na estação,
46501992717,Y5_AM100,442,A,22/02/2026 11:59,8,3,12,Na estação,
46509300559,Y5_AM100,443,A,22/02/2026 11:59,25,7,34,Na estação,
46512548731,Y5_AM100,444,A,22/02/2026 11:59,16,16,26,Na estação,
46505323651,Y5_AM100,445,A,22/02/2026 11:59,15,7,20,Na estação,
46503046969,Y5_AM100,446,A,22/02/2026 11:59,26,8,39,Na estação,
46507281804,Y5_AM100,447,A,22/02/2026 11:59,55,18,62,Na estação,
46505439174,Y5_AM100,448,A,22/02/2026 11:59,23,9,35,Na estação,
46508810566,Y5_AM100,449,A,22/02/2026 11:59,14,4,16,Na estação,
46510174552,Y5_AM100,450,A,22/02/2026 11:59,15,10,24,Na estação,
46503991983,Y5_AM100,451,A,22/02/2026 11:59,11,6,23,Na estação,
46506591363,Y5_AM100,452,A,22/02/2026 11:59,16,9,20,Na estação,
46489964989,Y5_AM100,453,A,22/02/2026 11:59,24,7,27,Na estação,
46512060053,Y5_AM100,454,A,22/02/2026 11:59,10,2,18,Na estação,
46502298054,Y5_AM100,455,A,22/02/2026 11:59,10,10,11,Na estação,
46512645554,Y5_AM100,457,A,22/02/2026 11:59,24,22,33,Na estação,
46508256385,Y5_AM100,458,A,22/02/2026 11:59,18,8,31,Na estação,
46504502960,Y5_AM100,459,A,22/02/2026 11:59,10,3,16,Na estação,
46500449642,Y5_AM100,460,A,22/02/2026 11:59,3,2,13,Na estação,
46511724880,Y5_AM100,461,A,22/02/2026 11:59,13,4,19,Na estação,
46502822450,Y5_AM100,462,A,22/02/2026 11:59,15,13,25,Na estação,
46500240665,Y5_AM100,463,A,22/02/2026 11:59,11,7,15,Na estação,
46512360421,Y5_AM100,464,A,22/02/2026 11:59,14,4,45,Na estação,
46499411973,Y5_AM100,465,A,22/02/2026 11:59,27,13,34,Na estação,
46509882399,Y5_AM100,466,A,22/02/2026 11:59,21,4,30,Na estação,
46504505662,Y5_AM100,467,A,22/02/2026 11:59,26,20,37,Na estação,
46511672847,Y5_AM100,468,A,22/02/2026 11:59,16,4,43,Na estação,
46477093116,Y5_AM100,469,A,22/02/2026 11:59,16,7,17,Na estação,
46504680817,Y5_AM100,470,A,22/02/2026 11:59,7,4,19,Na estação,
46495665136,Y5_AM100,471,A,22/02/2026 11:59,61,8,9,Na estação,
46503217263,Y5_AM100,472,A,22/02/2026 11:59,8,5,13,Na estação,
46503442191,Y5_AM100,473,A,22/02/2026 11:59,30,3,52,Na estação,
46512631762,Y5_AM100,474,A,22/02/2026 11:59,4,3,14,Na estação,
46496228570,Y5_AM100,475,A,22/02/2026 11:59,14,3,34,Na estação,
46502180376,Y5_AM100,476,A,22/02/2026 11:59,7,6,8,Na estação,
46475644770,Y5_AM100,477,A,22/02/2026 11:59,25,8,23,Na estação,
46505354566,Y5_AM100,478,A,22/02/2026 11:59,13,4,23,Na estação,
46507659001,Y5_AM100,479,A,22/02/2026 11:59,17,8,20,Na estação,
46512248159,Y5_AM100,480,A,22/02/2026 11:59,14,5,18,Na estação,
46509859939,Y5_AM100,481,A,22/02/2026 11:59,21,5,21,Na estação,
46505319207,Y5_AM100,482,A,22/02/2026 11:59,11,9,17,Na estação,
46508694717,Y5_AM100,483,A,22/02/2026 11:59,16,6,27,Na estação,
46475468694,Y5_AM100,484,A,22/02/2026 11:59,32,13,31,Na estação,
46510202034,Y5_AM100,485,A,22/02/2026 11:59,31,15,38,Na estação,
46478145189,Y5_AM100,486,A,22/02/2026 11:59,35,7,30,Na estação,
46504615559,Y5_AM100,487,A,22/02/2026 11:59,16,10,27,Na estação,
46511296023,Y5_AM100,488,A,22/02/2026 11:59,10,5,13,Na estação,
46503500096,Y5_AM100,489,A,22/02/2026 11:59,10,10,12,Na estação,
46472571618,Y5_AM100,490,A,22/02/2026 11:59,14,5,12,Na estação,
46502206518,Y5_AM100,491,A,22/02/2026 11:59,21,13,33,Na estação,
46510785287,Y5_AM100,492,A,22/02/2026 11:59,25,7,29,Na estação,
46511009199,Y5_AM100,493,A,22/02/2026 11:59,31,3,34,Na estação,
46506543937,Y5_AM100,494,A,22/02/2026 11:59,34,13,47,Na estação,
46492760353,Y5_AM100,495,A,22/02/2026 11:59,18,3,15,Na estação,
46511313312,Y5_AM100,496,A,22/02/2026 11:59,16,4,20,Na estação,
46504927108,Y5_AM100,497,A,22/02/2026 11:59,7,4,11,Na estação,
46509213429,Y5_AM100,498,A,22/02/2026 11:59,16,6,32,Na estação,
46478387329,Y5_AM100,499,A,22/02/2026 11:59,18,8,17,Na estação,
46508775991,Y5_AM100,500,A,22/02/2026 11:59,14,20,31,Na estação,
46507220967,Y5_AM100,502,A,22/02/2026 11:59,9,5,17,Na estação,
46504325185,Y5_AM100,503,A,22/02/2026 11:59,19,11,33,Na estação,
46505712377,Y5_AM100,504,A,22/02/2026 11:59,22,6,27,Na estação,
46501639404,Y5_AM100,505,A,22/02/2026 11:59,7,7,14,Na estação,
46506562592,Y5_AM100,506,A,22/02/2026 11:59,16,4,29,Na estação,
46510096636,Y5_AM100,507,A,22/02/2026 11:59,18,12,22,Na estação,
46511099129,Y5_AM100,508,A,22/02/2026 11:59,25,11,33,Na estação,
46511475393,Y5_AM100,509,A,22/02/2026 11:59,9,9,17,Na estação,
46506427061,Y5_AM100,510,A,22/02/2026 11:59,17,9,23,Na estação,
46505487578,Y5_AM100,511,A,22/02/2026 11:59,11,9,22,Na estação,
46504759379,Y5_AM100,512,A,22/02/2026 11:59,25,25,30,Na estação,
46501124357,Y5_AM100,513,A,22/02/2026 11:59,9,3,12,Na estação,
46494637180,Y5_AM100,514,A,22/02/2026 11:59,10,4,15,Na estação,
46511225683,Y5_AM100,515,A,22/02/2026 11:59,26,9,39,Na estação,
46506251260,Y5_AM100,516,A,22/02/2026 11:59,18,5,28,Na estação,
46509654194,Y5_AM100,517,A,22/02/2026 11:59,33,10,55,Na estação,
46510752449,Y5_AM100,519,A,22/02/2026 11:59,16,7,27,Na estação,
46459988722,Y5_AM100,520,A,22/02/2026 11:59,19,13,15,Na estação,
46464931767,Y5_AM100,521,A,22/02/2026 11:59,24,11,14,Na estação,
46512163023,Y5_AM100,522,A,22/02/2026 11:59,5,3,7,Na estação,
46512807086,Y5_AM100,523,A,22/02/2026 11:59,7,7,24,Na estação,
46509304833,Y5_AM100,524,A,22/02/2026 11:59,21,26,33,Na estação,
46505566449,Y5_AM100,525,A,22/02/2026 11:59,12,4,22,Na estação,
46508503600,Y5_AM100,526,A,22/02/2026 11:59,11,3,12,Na estação,
46503269951,Y5_AM100,527,A,22/02/2026 11:59,20,5,25,Na estação,
46504416749,Y5_AM100,527,A,22/02/2026 11:59,12,11,29,Na estação,
46501556189,Y5_AM100,528,A,22/02/2026 11:59,7,3,16,Na estação,
46502070347,Y5_AM100,529,A,22/02/2026 11:59,16,11,32,Na estação,
46511212145,Y5_AM100,530,A,22/02/2026 11:59,14,10,19,Na estação,
46504486738,Y5_AM100,531,A,22/02/2026 11:59,13,6,23,Na estação,
46510952162,Y5_AM100,532,A,22/02/2026 11:59,15,4,18,Na estação,
46510830860,Y5_AM100,533,A,22/02/2026 11:59,19,12,42,Na estação,
46491352849,Y5_AM100,534,A,22/02/2026 11:59,16,18,23,Na estação,
46510427790,Y5_AM100,535,A,22/02/2026 11:59,14,10,28,Na estação,
46484741510,Y5_AM100,536,A,22/02/2026 11:59,26,18,21,Na estação,
46505079260,Y5_AM100,537,A,22/02/2026 11:59,21,8,21,Na estação,
46511673370,Y5_AM100,538,A,22/02/2026 11:59,15,14,23,Na estação,
46477061396,Y5_AM100,539,A,22/02/2026 11:59,31,8,40,Na estação,
46501428058,Y5_AM100,540,A,22/02/2026 11:59,6,3,8,Na estação,
46505611103,Y5_AM100,541,A,22/02/2026 11:59,13,7,14,Na estação,
46510217131,Y5_AM100,542,A,22/02/2026 11:59,7,7,20,Na estação,
46509652854,Y5_AM100,543,A,22/02/2026 11:59,24,39,66,Na estação,
46504143621,Y5_AM100,545,A,22/02/2026 11:59,12,7,13,Na estação,
46510975531,Y5_AM100,546,A,22/02/2026 11:59,12,10,24,Na estação,
46509170514,Y5_AM100,547,A,22/02/2026 11:59,12,4,17,Na estação,
46512628928,Y5_AM100,548,A,22/02/2026 11:59,15,14,15,Na estação,
46509390782,Y5_AM100,549,A,22/02/2026 11:59,12,13,19,Na estação,
46512564251,Y5_AM100,550,A,22/02/2026 11:59,6,5,14,Na estação,
46502905882,Y5_AM100,551,A,22/02/2026 11:59,14,5,27,Na estação,
46506316238,Y5_AM100,552,A,22/02/2026 11:59,15,6,26,Na estação,
46506947063,Y5_AM100,553,A,22/02/2026 11:59,25,7,51,Na estação,
46507834451,Y5_AM100,555,A,22/02/2026 11:59,12,14,17,Na estação,
46511372867,Y5_AM100,556,A,22/02/2026 11:59,20,16,22,Na estação,
46507438534,Y5_AM100,557,A,22/02/2026 11:59,10,6,15,Na estação,
46476426644,Y5_AM100,558,A,22/02/2026 11:59,30,6,25,Na estação,
46476787487,Y5_AM100,559,A,22/02/2026 11:59,38,18,37,Na estação,
46505186324,Y5_AM100,560,A,22/02/2026 11:59,12,6,17,Na estação,
46477867860,Y5_AM100,561,A,22/02/2026 11:59,25,5,23,Na estação,
46512852558,Y5_AM100,562,A,22/02/2026 11:59,8,6,12,Na estação,
46503071094,Y5_AM100,563,A,22/02/2026 11:59,24,9,34,Na estação,
46510345138,Y5_AM100,564,A,22/02/2026 11:59,10,3,25,Na estação,
46510134251,Y5_AM100,565,A,22/02/2026 11:59,18,3,26,Na estação,
46467761603,Y5_AM100,566,A,22/02/2026 11:59,20,13,30,Na estação,
46503764244,Y5_AM100,567,A,22/02/2026 11:59,15,12,22,Na estação,
46503118013,Y5_AM100,568,A,22/02/2026 11:59,10,6,12,Na estação,
46510661790,Y5_AM100,569,A,22/02/2026 11:59,7,5,27,Na estação,
46500989437,Y5_AM100,570,A,22/02/2026 11:59,5,2,10,Na estação,
46506510211,Y5_AM100,571,A,22/02/2026 11:59,8,7,28,Na estação,
46507642156,Y5_AM100,572,A,22/02/2026 11:59,16,7,38,Na estação,
46498031857,Y5_AM100,573,A,22/02/2026 11:59,42,37,51,Na estação,Volumoso
46512132697,Y5_AM100,574,A,22/02/2026 11:59,10,20,31,Na estação,
46491393196,Y5_AM100,575,A,22/02/2026 11:59,38,6,71,Na estação,Volumoso
46506749261,Y5_AM100,576,A,22/02/2026 11:59,13,15,48,Na estação,
46505128447,Y5_AM100,577,A,22/02/2026 11:59,32,5,43,Na estação,
46508737910,Y5_AM100,578,A,22/02/2026 11:59,24,10,28,Na estação,
46512847268,Y5_AM100,579,A,22/02/2026 11:59,21,5,31,Na estação,
46503117136,Y5_AM100,580,A,22/02/2026 11:59,18,18,18,Na estação,
46500044807,Y5_AM100,581,A,22/02/2026 11:59,22,5,24,Na estação,
46509436508,Y5_AM100,582,A,22/02/2026 11:59,12,12,25,Na estação,
46509459653,Y5_AM100,583,A,22/02/2026 11:59,35,6,46,Na estação,
46509969429,Y5_AM100,584,A,22/02/2026 11:59,10,7,32,Na estação,
46511422046,Y5_AM100,585,A,22/02/2026 11:59,22,8,25,Na estação,
46504206060,Y5_AM100,586,A,22/02/2026 11:59,9,18,11,Na estação,
46508644280,Y5_AM100,587,A,22/02/2026 11:59,10,20,11,Na estação,
46510670865,Y5_AM100,588,A,22/02/2026 11:59,14,9,15,Na estação,
46510180358,Y5_AM100,590,A,22/02/2026 11:59,34,14,44,Na estação,
46510206854,Y5_AM100,590,A,22/02/2026 11:59,20,11,23,Na estação,
46504498241,Y5_AM100,591,A,22/02/2026 11:59,10,2,15,Na estação,
46509302857,Y5_AM100,592,A,22/02/2026 11:59,12,13,23,Na estação,
46510578404,Y5_AM100,593,A,22/02/2026 11:59,23,22,38,Na estação,
46507645050,Y5_AM100,594,A,22/02/2026 11:59,10,4,28,Na estação,
46507740212,Y5_AM100,595,A,22/02/2026 11:59,14,6,30,Na estação,
46507398020,Y5_AM100,596,A,22/02/2026 11:59,9,7,30,Na estação,
46512633912,Y5_AM100,597,A,22/02/2026 11:59,12,12,13,Na estação,
46506522657,Y5_AM100,599,A,22/02/2026 11:59,34,23,48,Na estação,
46509633136,Y5_AM100,600,A,22/02/2026 11:59,36,6,37,Na estação,
46511026073,Y5_AM100,601,A,22/02/2026 11:59,8,2,10,Na estação,
46468828935,Y5_AM100,602,A,22/02/2026 11:59,22,7,18,Na estação,
46507499783,Y5_AM100,603,A,22/02/2026 11:59,25,24,35,Na estação,
46507700034,Y5_AM100,604,A,22/02/2026 11:59,39,24,36,Na estação,
46489833842,Y5_AM100,605,A,22/02/2026 11:59,23,5,17,Na estação,
46499495001,Y5_AM100,606,A,22/02/2026 11:59,8,3,9,Na estação,
46509957015,Y5_AM100,607,A,22/02/2026 11:59,7,3,13,Na estação,
46511999030,Y5_AM100,608,A,22/02/2026 11:59,36,9,49,Na estação,
46460079176,Y5_AM100,609,A,22/02/2026 11:59,6,5,10,Na estação,
46505212681,Y5_AM100,610,A,22/02/2026 11:59,8,1,32,Na estação,
46500807636,Y5_AM100,611,A,22/02/2026 11:59,17,6,20,Na estação,
46511184910,Y5_AM100,612,A,22/02/2026 11:59,13,3,21,Na estação,
46504854048,Y5_AM100,613,A,22/02/2026 11:59,14,3,17,Na estação,
46471623108,Y5_AM100,614,A,22/02/2026 11:59,16,3,12,Na estação,
46511162379,Y5_AM100,615,A,22/02/2026 11:59,18,8,38,Na estação,
